attack_cat,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
Exploits,1.205402,22,22,1170,1654,35.672746,62,252,7413.294434,10479.49121,7,9,57.400094,57.006478,3077.250547,3662.829717,255,3202556123,3214021667,255,0.05447,0.007438,0.047032,53,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0
Exploits,0.202197,10,6,508,268,74.185077,254,252,18120.94141,8862.643555,2,1,22.466333,38.839801,1206.463902,56.844641,255,1915326727,2244106409,255,0.05297,0.00731,0.04566,51,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0
Exploits,2.186844,18,18,1024,3858,16.004799,62,252,3541.176025,13330.62598,6,7,128.637882,123.336234,7762.106748,197.013047,255,860878639,2417841373,255,0.177616,0.072451,0.105165,57,214,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0
Exploits,0.938139,10,8,842,1166,18.120982,62,252,6463.86084,8706.598633,2,2,104.237667,120.43143,6041.710046,239.411047,255,4046163155,73550916,255,0.236564,0.094454,0.14211,84,146,1,160,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,1.466914,10,8,1124,354,11.588954,254,252,5519.068848,1690.623901,2,1,160.205444,195.758719,9631.508377,366.472469,255,3879021969,3691782472,255,0.149109,0.096595,0.052514,112,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0
Exploits,1.035295,14,12,958,622,24.147706,254,252,6877.266602,4412.269043,4,4,76.883844,86.617,4722.938086,123.760203,255,3645518146,2540842145,255,0.108526,0.082494,0.026032,68,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
Exploits,1.104341,28,82,1460,86762,98.701395,62,252,10199.74805,620851.6875,6,39,40.901519,13.534926,2094.00598,1214.850348,255,1217812297,1797679253,255,0.050867,0.006874,0.043993,52,1058,0,0,2,1,1,1,1,1,0,0,0,1,1,0
Exploits,2.792611,24,70,1272,72072,33.302169,62,252,3492.07251,203517.0781,6,33,121.417868,39.357266,7416.111354,4294.145065,255,1764723290,3123244221,255,0.151731,0.064747,0.086984,53,1030,0,0,2,1,1,1,1,1,0,0,0,16,1,0
Exploits,3.689458,60,292,2678,366134,95.135928,62,252,5711.408203,791186.125,7,144,62.512185,12.580166,3020.110068,1315.70416,255,3610097272,3510613084,255,0.099011,0.05378,0.045231,45,1254,0,0,1,1,1,1,1,2,0,0,0,2,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0
Exploits,0.987958,10,10,812,1390,19.231586,62,252,5919.279785,10129.98535,2,2,109.773111,97.556555,6221.747239,170.635984,255,3586954861,1782297934,255,0.195537,0.109636,0.085901,81,139,1,233,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,0.386678,10,6,994,268,38.791965,254,252,18516.69727,4634.34668,2,1,42.850556,67.382398,2114.90082,84.433664,255,1778505168,47755392,255,0.109994,0.049761,0.060233,99,45,1,0,1,1,1,1,1,2,0,0,1,2,1,0
Exploits,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0
Exploits,3.755846,110,642,4952,837630,199.954949,62,252,10451.97266,1781385.0,6,319,34.457303,5.844318,1780.893288,724.319529,255,2044320547,1291820204,255,0.055208,0.008414,0.046794,45,1305,0,0,1,1,3,1,1,1,0,0,0,1,3,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,14,6,0
Exploits,3.608465,24,20,2780,2486,11.916424,254,252,5908.32959,5236.575684,7,7,156.889785,187.571469,8702.187331,288.403125,255,3671644897,1186440681,255,0.149246,0.044367,0.104879,116,124,0,0,2,1,1,1,1,1,0,0,0,1,1,0
Exploits,0.424041,12,12,1242,4518,54.240038,62,252,21488.48828,78143.38281,3,4,38.549181,34.117,1907.643062,1970.195596,255,3543258959,418303295,255,0.062788,0.047812,0.014976,104,377,1,1328,1,1,8,1,1,1,0,0,1,1,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,4,0,0,0,1,3,0
Exploits,9e-06,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Exploits,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0
Exploits,2.096611,32,22,18871,1886,25.27889,62,252,69758.28906,6872.04248,13,8,67.63261,96.923187,4100.31167,119.919344,255,1120228974,3295834375,255,0.139447,0.060202,0.079245,590,86,0,0,2,1,1,1,1,5,0,0,0,1,1,0
Exploits,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,5,5,13,0,0,0,6,9,0
Exploits,3e-06,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,4,3,0
Exploits,0.789572,10,8,1924,354,21.530652,254,252,17548.74805,3140.942139,2,1,85.977778,102.577,4679.787149,202.141703,255,1779156240,3680855114,255,0.119549,0.071531,0.048018,192,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0
Exploits,1.092525,10,10,884,1150,17.390906,62,252,5828.699707,7578.773926,2,2,121.377444,114.196445,6665.49983,217.773766,255,2607511899,2678734753,255,0.137079,0.064748,0.072331,88,115,0,0,1,1,1,1,1,1,0,0,0,2,1,0
Exploits,3.322526,20,20,1032,1172,11.738057,254,252,2362.05835,2682.296631,5,7,174.869793,171.181628,12316.26825,9688.447397,255,4119071266,351496341,255,0.151728,0.069231,0.082497,52,59,0,0,1,1,1,1,1,1,1,1,0,1,1,0
Exploits,1.664797,30,22,18612,1724,30.634367,62,252,86458.59375,7909.67334,12,8,59.457039,73.012766,3528.992652,96.003523,255,2211421918,4006810000,255,0.085183,0.048657,0.036526,620,78,0,0,1,1,1,1,1,1,0,0,0,3,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,8,0,0,0,3,8,0
Exploits,0.755881,26,20,9753,1756,59.53318,62,252,99253.71875,17664.15625,10,8,30.235239,39.122789,1683.458888,47.794063,255,915559427,4103436606,255,0.054251,0.007867,0.046384,375,88,0,0,1,1,1,1,1,2,0,0,0,1,1,0
Exploits,0.438329,10,6,812,268,34.22087,254,252,13341.57617,4088.253174,2,1,48.703222,80.045398,3028.258257,153.244734,255,3646099185,3610777869,255,0.082014,0.022382,0.059632,81,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,1.970445,36,22,26654,1860,28.927475,62,252,105210.75,7210.553711,15,8,56.29843,90.590383,3696.989498,109.474063,255,3021004358,2083925662,255,0.126742,0.067333,0.059409,740,85,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
Exploits,1e-06,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,5,0,0,0,1,4,0
Exploits,0.41474,8,8,364,792,36.167238,62,252,6153.25293,13367.41113,1,2,59.248571,55.120285,3633.022196,98.298812,255,721136852,4157313146,255,0.083784,0.02828,0.055504,46,99,0,0,1,1,3,1,1,3,0,0,0,3,1,0
Exploits,0.430178,10,6,948,268,34.869288,254,252,15881.79785,4165.717773,2,1,43.943222,69.432203,2222.321246,94.968656,255,3665616372,3628616054,255,0.128252,0.083014,0.045238,95,45,0,0,3,1,4,1,1,2,0,0,0,3,4,0
Exploits,0.599861,10,8,694,1948,28.339898,62,252,8335.263672,22738.59961,2,2,66.651222,73.40557,3249.432208,116.698711,255,791639038,3932217349,255,0.126439,0.085402,0.041037,69,244,0,0,1,1,1,1,1,1,0,0,0,3,1,0
Exploits,0.468131,10,8,878,1512,36.314621,62,252,13517.58398,22609.05664,2,2,52.014556,61.613855,2780.019625,116.580062,255,3943122205,399538538,255,0.079463,0.017237,0.062226,88,189,1,54,3,1,1,1,1,1,0,0,4,1,1,0
Exploits,0.557649,10,10,804,1542,34.07161,62,252,10386.46191,19912.16602,2,2,61.961,55.942445,3926.457836,103.789211,255,2118825535,3122082795,255,0.106176,0.053427,0.052749,80,154,0,0,3,1,1,3,1,1,0,0,0,46,1,0
Exploits,1.063257,8,8,364,1252,14.107596,62,252,2400.172363,8246.360352,1,2,151.769281,145.660859,10841.17036,293.545344,255,2655340889,1900989627,255,0.103426,0.043626,0.0598,46,157,0,0,1,1,1,1,1,1,0,0,0,2,1,0
Exploits,0.968814,20,40,2376,43056,60.899202,62,252,18645.47852,346650.6563,6,17,50.990211,23.885768,3114.144744,2198.813389,255,2964421686,835236733,255,0.086665,0.036559,0.050106,119,1076,1,109,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,5,3,3,10,0,0,0,5,8,0
Exploits,1.395287,20,20,970,3274,27.951238,62,252,5286.367676,17837.18945,7,8,73.436159,70.893266,3504.524671,77.489336,255,710041314,92955016,255,0.097509,0.047572,0.049937,49,164,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,5.760576,8,0,2176,0,1.215156,254,0,2644.180176,0.0,0,0,983.923875,0.0,1016.10575,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,23,0,0,0,2,1,0
Exploits,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0
Exploits,6.108146,822,142,1072104,6986,157.658309,62,252,1402455.0,9085.571289,408,8,7.448959,43.265254,1254.368032,83.007648,255,3822139405,1030260776,255,0.051822,0.006799,0.045023,1304,49,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0
Exploits,0.192428,10,6,936,268,77.951237,254,252,35046.875,9312.574219,2,1,18.913889,34.420199,1035.672907,51.249617,255,2903670508,110601426,255,0.081089,0.020318,0.060771,94,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0
Exploits,2.527891,90,32,94177,2272,47.865989,62,252,294731.0625,6965.490234,42,8,28.393192,79.544578,3007.478063,131.22725,255,1095691039,2737624350,255,0.117386,0.062007,0.055379,1046,71,0,0,2,1,2,1,1,1,0,0,0,2,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
Exploits,0.294319,10,6,1008,268,50.965109,254,252,24680.70313,6088.631836,2,1,32.009556,48.640602,2017.155631,89.474328,255,1291358703,2310719370,255,0.115365,0.051107,0.064258,101,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,0.596326,10,8,986,1250,28.507897,62,252,11912.94727,14676.53613,2,2,66.258444,82.624859,4516.835222,152.756531,255,3538708594,4071955186,255,0.03519,0.017306,0.017884,99,156,1,208,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0
Exploits,0.483037,10,10,744,4202,39.334461,62,252,11096.45898,62637.02344,2,3,53.640444,49.783667,3186.378943,3714.380484,255,1391355387,3007253336,255,0.054146,0.034975,0.019171,74,420,1,1663,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,0.228691,10,8,762,1358,74.336114,62,252,23997.44727,41593.24219,2,2,25.410111,29.859715,1375.859785,52.66009,255,2130021213,741923366,255,0.059821,0.013757,0.046064,76,170,1,280,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,3,0,0,0,4,3,0
Exploits,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0
Exploits,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0
Exploits,0.531763,10,6,1218,268,28.208054,254,252,16503.5918,3369.922119,2,1,55.650889,94.412398,2846.558394,145.406875,255,3666154436,2536010132,255,0.122587,0.059699,0.062888,122,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0
Exploits,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,24,5,0
Exploits,0.27116,12,24,912,26104,129.075082,62,252,24664.4043,738073.4375,2,10,24.620092,11.124435,1286.973162,1113.688057,255,2526761120,2664866865,255,0.037662,0.015295,0.022367,76,1088,1,12289,2,1,1,1,1,1,0,0,1,1,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0
Exploits,4.738728,22,22,1170,1596,9.074165,62,252,1885.738037,2572.842285,7,9,225.612946,221.913949,14518.8268,16720.40727,255,318652902,1254732414,255,0.178062,0.07853,0.099532,53,73,0,0,1,1,3,1,1,3,1,1,0,3,1,0
Exploits,0.537415,18,62,1260,74083,146.999983,62,252,17714.42773,1085031.125,2,29,31.612647,8.834283,1728.202523,1163.451051,255,3218077098,422659749,255,0.052956,0.006636,0.04632,70,1195,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,2.791411,8,8,364,1130,5.373627,62,252,914.233032,2834.408936,1,2,398.773,377.377156,29444.23745,795.20375,255,991079334,275201769,255,0.243793,0.149097,0.094696,46,141,0,0,1,1,2,1,1,3,0,0,0,2,1,0
Exploits,1.130963,28,26,5034,3390,46.862719,254,252,34342.41406,23059.99414,11,11,41.887518,44.491238,1976.307318,51.214902,255,4173163201,1962497700,255,0.061954,0.017844,0.04411,180,130,0,0,1,1,1,1,1,1,0,0,0,1,2,0
Exploits,0.245702,10,8,854,1172,69.189506,62,252,25038.46094,33406.32031,2,2,27.300222,32.400143,1468.63404,59.408402,255,1867109158,2893929882,255,0.061507,0.013617,0.04789,85,147,1,169,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,0.670099,12,24,884,21974,52.231087,62,252,9682.151367,251413.5938,2,9,60.918091,24.896087,4028.270255,2571.727147,255,2904033873,1089170925,255,0.095048,0.040545,0.054503,74,916,1,10240,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,0.21091,10,12,806,6596,99.568533,62,252,27537.81055,229367.9688,2,4,23.434444,17.899909,1154.64362,1366.291723,255,2378062253,4258971719,255,0.069089,0.013319,0.05577,81,550,1,2806,1,1,1,1,1,1,0,0,1,2,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0
Exploits,0.863514,16,50,1624,59965,75.273822,62,252,14109.78809,544435.875,2,23,57.5676,15.564408,3222.680417,1858.887106,255,1660967291,3878506363,255,0.146328,0.074761,0.071567,102,1199,1,28672,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0
Exploits,0.168666,10,6,906,268,88.933155,254,252,38703.71094,10624.54785,2,1,16.661778,30.6806,997.69023,44.660637,255,905446125,3055473413,255,0.027042,0.015262,0.01178,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,8e-06,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,4,7,0
Exploits,1.128387,10,8,814,2640,15.065753,62,252,5196.798828,16377.36035,2,2,125.261222,148.568,7805.498969,303.037937,255,10151916,1997333327,255,0.155719,0.088403,0.067316,81,330,1,910,1,1,1,1,1,1,0,0,1,2,1,0
Exploits,0.792544,40,22,31121,1918,76.967335,62,252,306284.5625,18482.25391,17,8,20.321641,37.438191,1354.628254,42.81591,255,307584261,331971316,255,0.050718,0.00574,0.044978,778,87,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,0.75031,10,8,798,1302,22.657302,62,252,7666.164551,12154.97559,2,2,83.330667,92.969289,4176.300409,129.477641,255,484163458,3172993590,255,0.158365,0.099508,0.058857,80,163,1,246,1,1,17,1,1,1,0,0,1,1,3,0
Exploits,1.365256,24,22,1256,1618,32.960852,62,252,7055.087402,9053.24707,7,9,59.358955,62.722145,3602.778092,101.591008,255,2423167047,1609240458,255,0.063308,0.040461,0.022847,52,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0
Exploits,0.255461,10,6,502,268,58.717376,254,252,14154.80176,7014.769043,2,1,28.384556,41.056398,1347.138333,56.890102,255,2527740166,2046827409,255,0.06451,0.049427,0.015083,50,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0
Exploits,0.402888,10,10,964,6128,47.159508,62,252,17235.55859,109529.1953,2,3,44.765333,33.364444,2350.567563,2358.849084,255,3961524489,4205913805,255,0.126247,0.077149,0.049098,96,613,0,0,1,1,1,1,1,2,0,0,0,5,1,0
Exploits,0.354306,10,6,980,268,42.336284,254,252,19914.98828,5057.774902,2,1,34.919111,65.924797,1837.511749,96.384789,255,598262401,3697485039,255,0.062545,0.024668,0.037877,98,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,0.738237,10,6,878,268,20.318678,254,252,8571.772461,2427.404785,2,1,78.302444,134.700406,4292.501992,216.142328,255,2345486428,2666657863,255,0.123895,0.064731,0.059164,88,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0
Exploits,0.303505,10,10,780,5334,62.601933,62,252,18503.81445,126548.1641,2,3,33.722778,31.442111,1698.054769,1935.268606,255,1924697447,898634364,255,0.068794,0.018601,0.050193,78,533,1,2225,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,23.268108,250,24,248562,1652,11.732797,254,60,85118.39063,544.608093,0,0,93.446219,306.675,128.423445,360.513219,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0
Exploits,1.288431,22,20,6678,2648,31.821649,254,252,39583.02734,15622.10059,8,7,61.353858,64.249367,3447.586759,96.163492,255,1123428800,4034403890,255,0.106326,0.067048,0.039278,304,132,0,0,8,1,44,1,1,1,0,0,0,3,1,0
Exploits,0.191918,10,6,2462,268,78.15838,254,252,92372.78125,9337.321289,2,1,19.708111,36.966398,1033.35047,61.910098,255,2882806126,3451280394,255,0.053403,0.007076,0.046327,246,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0
Exploits,0.707114,16,8,11456,1048,32.526581,62,252,121507.9922,10374.56543,5,2,47.140932,94.396289,3251.686442,161.556078,255,2647462709,3110301212,255,0.103344,0.045634,0.05771,716,131,1,109,1,1,1,1,1,2,0,0,1,1,1,0
Exploits,0.346808,10,10,816,3368,54.785359,62,252,16954.62695,69940.71875,2,3,38.534222,34.250889,1906.115476,1969.076225,255,1767373854,689866800,255,0.068664,0.037793,0.030871,82,337,1,1242,1,1,2,1,1,1,0,0,1,1,1,0
Exploits,27.230862,250,24,248562,1652,10.02539,254,60,72731.59375,465.35434,0,0,109.360898,395.649969,161.546219,453.78075,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0
Exploits,4e-06,2,0,86,0,250000.0006,254,0,86000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,43,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0
Exploits,1.161848,10,8,1222,354,14.631863,254,252,7574.140625,2134.530518,2,1,129.094222,157.310422,7786.345497,232.233906,255,327277528,1742268835,255,0.119319,0.060222,0.059097,122,44,1,0,1,1,1,1,1,2,0,0,1,1,1,0
Exploits,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0
Exploits,0.246981,10,10,786,4214,76.928996,62,252,22932.93945,122859.6563,2,3,27.442333,20.046444,1340.55345,1309.196192,255,3757040442,2844519542,255,0.04335,0.032352,0.010998,79,421,1,1663,3,1,1,1,1,2,0,0,1,1,2,0
Exploits,26.434553,2740,422,3593104,19070,119.578341,62,252,1086999.375,5757.615723,1367,8,9.66528,62.686527,1190.812536,73.823484,255,2801290404,68150356,255,0.072911,0.043518,0.029393,1311,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,6e-06,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0
Exploits,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0
Exploits,4.645737,24,22,1244,1626,9.686299,62,252,2054.356445,2674.279541,7,9,201.98856,215.12019,13514.59811,16193.31292,255,2077337404,3537402235,255,0.206615,0.0973,0.109315,52,74,0,0,1,1,1,1,1,1,1,1,0,2,1,0
Exploits,3.22836,68,26,60182,1978,28.807197,62,252,146940.25,4713.229004,28,8,48.18448,125.796039,4154.82461,185.3245,255,2049192828,2492250644,255,0.143981,0.066957,0.077024,885,76,0,0,1,1,1,1,1,1,0,0,0,1,1,0
Exploits,5e-06,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0
Exploits,1.610276,18,64,1156,75939,50.301936,62,252,5425.157227,371379.8125,2,29,94.668647,24.398429,5236.477694,2960.232172,255,3453315901,951905347,255,0.122883,0.073167,0.049716,64,1187,1,36419,1,1,2,1,1,1,0,0,1,3,1,0
Exploits,1.006313,42,0,1890,0,40.742792,254,0,14667.40527,0.0,0,0,24.544219,0.0,25.637791,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0
Exploits,0.887491,38,10,42598,440,52.958284,254,252,373880.9688,3569.61377,16,1,23.959783,93.518336,2752.809198,185.225016,255,910337136,2525325477,255,0.101803,0.045822,0.055981,1121,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0
Exploits,4e-06,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0
Exploits,1e-05,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0
Exploits,27.230862,250,24,248562,1652,10.02539,254,60,72731.59375,465.35434,0,0,109.360898,395.649969,161.546219,453.78075,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,1,1,0
Exploits,7e-06,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
Exploits,9e-06,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,22,2,0
Exploits,0.828781,10,8,908,354,20.512053,254,252,7895.933594,2992.34668,2,1,88.886556,102.64657,5067.117893,190.942234,255,3146777573,2509633028,255,0.159897,0.110247,0.04965,91,44,1,0,4,1,2,3,1,2,0,0,1,4,1,0
Exploits,3e-06,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0
